"ID","step","angle","time","max_dep","distance_km","exposure","dtoshore","noland"
220,2.15121409667004,-0.0393366739813844,"2017-09-10 01:35:00",167.5,96.9132156465252,0.0103185101570392,0.614856701980385,0
220,0.763307227283095,-0.0987799838660419,"2017-09-10 02:05:00",NA,88.5948151156602,0.0112873422524163,0.710029548367955,0
220,1.70681932034068,-0.0521662691799608,"2017-09-10 02:35:00",239,82.1014279787584,0.0121800561161826,0.521257786176491,0
220,1.8070487859687,0.274107694762942,"2017-09-10 03:05:00",239,74.0102810103417,0.0135116363071269,0.01429148910075,0
220,1.54824298163442,0.554106473543914,"2017-09-10 03:35:00",239,106.1389881764,0.00942160856421609,0,0
220,0.684784951205599,0.146043207240214,"2017-09-10 04:05:00",253.5,106.718714987912,0.00937042767159696,0.738679176068595,0
220,0.256441262273685,2.32211647955535,"2017-09-10 04:35:00",253.5,40.9616453179422,0.0244130818534766,1.16359831926973,0
220,1.37692429381947,-0.20311940832608,"2017-09-10 05:05:00",NA,56.9844368512773,0.0175486510924006,1.20099607082995,0
220,1.96757285116261,0.320096019723512,"2017-09-10 05:35:00",7,56.1506073066849,0.0178092463815783,0.687563029589127,0
220,1.90786787403934,0.201278371588638,"2017-09-10 06:05:00",110,43.8153167265927,0.0228230690705717,0.212422896146972,0
220,2.68454376943669,-0.204086439273832,"2017-09-10 06:35:00",95,44.9057081345484,0.0222688838800572,0.480221400522708,0
220,4.20632525761377,-0.0276137338351533,"2017-09-10 07:05:00",40,52.083006367101,0.0192001205335886,0.196270942376359,0
220,3.32217182406463,0.479374851330427,"2017-09-10 07:35:00",40,49.1072123287413,0.0203636075553554,0.69208231513545,0
220,3.08565282543511,-0.788191763949613,"2017-09-10 08:05:00",65.5,87.909182117818,0.0113753759949646,0.419001946187905,0
220,2.33939326416903,0.353640453159043,"2017-09-10 08:35:00",30.5,54.98922597424,0.0181853805410619,0.0256306745616488,0
220,1.80677244421721,-0.00693025320930502,"2017-09-10 09:05:00",33.5,97.4799635497822,0.0102585184030081,0.920388866657186,0
220,1.5856733852009,-0.639511166390939,"2017-09-10 09:35:00",39.5,41.4682287713575,0.024114847188523,0.548304587728235,0
220,0.537194105805557,0.235858233118312,"2017-09-10 10:05:00",14,41.4198511206687,0.0241430129018739,0.0669460128454486,0
220,0.405807855198077,2.55356957938469,"2017-09-10 10:35:00",20,108.160168606687,0.00924554771762971,0,0
220,0.0749229562160556,-2.48705258326403,"2017-09-10 11:05:00",7.5,41.2141472533654,0.0242635130566324,0,0
220,0.206341234680619,-0.563480917585355,"2017-09-10 11:35:00",8,41.1872125839086,0.0242793803528887,0,0
220,0.070503168082308,-0.46213990796827,"2017-09-10 12:05:00",13,41.2525130521547,0.024240947423875,0,0
220,0.180679960090033,-2.8999777689179,"2017-09-10 12:35:00",9.5,41.2826997179968,0.0242232219993127,0,0
220,0.316511880445662,0.559800467735013,"2017-09-10 13:05:00",12,41.1906104041558,0.0242773775427982,0,0
220,0.157629973593259,1.32445665188593,"2017-09-10 13:35:00",17,41.1921345920994,0.0242764792332903,0,0
220,0.295077114138786,-2.13402368076896,"2017-09-10 14:05:00",NA,41.378097639876,0.0241673749408021,0,0
220,0.595602035202055,0.747441571837988,"2017-09-10 14:35:00",20,41.1695041089725,0.0242898237820178,0,0
220,0.946333750029546,-2.97465658382943,"2017-09-10 15:05:00",24,41.124882284062,0.0243161790249683,0.0601327178256411,0
220,0.187732245408465,-2.33641311590068,"2017-09-10 15:35:00",24,40.9064837179822,0.0244460024208927,0,0
220,0.111103642395054,2.54335859833266,"2017-09-10 16:05:00",NA,41.0513682865133,0.0243597239687753,0,0
220,0.552965034114784,2.85901965444597,"2017-09-10 16:35:00",NA,40.9668341800758,0.0244099896907911,0,0
220,0.269510486521397,-2.87563799426222,"2017-09-10 17:05:00",NA,65.1835614842282,0.0153412912278805,0,0
220,0.173553921520121,-2.07351914224188,"2017-09-10 17:35:00",25.5,60.1144107062342,0.016634946400569,0,0
220,NA,NA,"2017-09-10 18:05:00",25.5,73.3232436421563,0.0136382400767805,0,0
221,1.60560302042067,NA,"2017-10-02 00:09:00",156,117.449255581278,0.00851431535305027,5.28414613966201,0
221,1.34037785411639,-0.319185460615899,"2017-10-02 00:39:00",156,120.443140359724,0.00830267292112551,4.53502493558387,0
221,0.742141849774007,-1.87300427992875,"2017-10-02 01:09:00",NA,123.604315261944,0.00809033242796407,4.49291462552583,0
221,0.822673957486576,0.00806930955194826,"2017-10-02 01:39:00",NA,125.666163540403,0.00795759154116684,5.1835199565789,0
221,0.423788846638095,0.844376756372355,"2017-10-02 02:09:00",NA,128.22416997792,0.00779884167058518,5.95775916865994,0
221,0.0679894039020564,-0.902141073739866,"2017-10-02 02:39:00",NA,131.621935951652,0.0075975177904033,6.32466711660191,0
221,0.449005849281696,-0.383560342300268,"2017-10-02 03:09:00",NA,135.357816142619,0.00738782604874739,6.38705170505823,0
221,1.60645672588326,-0.909369119977692,"2017-10-02 03:39:00",7.5,138.829589704762,0.00720307538275249,6.71203751670217,0
221,2.7415901635116,-1.05245551920938,"2017-10-02 04:09:00",167.5,140.797629521224,0.00710239230163501,6.76958697400312,0
221,2.71114575879895,-0.540165884917862,"2017-10-02 04:39:00",167.5,144.582400300961,0.0069164711466846,4.53650936489576,0
221,0.850886924375616,-0.919242139939587,"2017-10-02 05:09:00",138.5,558.037731399428,0.00179199352253876,1.84345206615279,0
221,0.49564414459738,-1.42780569258697,"2017-10-02 05:39:00",8.5,549.925844942085,0.00181842699192527,1.28297694384812,0
221,1.15071738621863,-2.13842044283541,"2017-10-02 06:09:00",NA,541.169525426534,0.00184784980124635,1.60307659891514,0
221,0.221971704459418,0.121138073602639,"2017-10-02 06:39:00",8,NA,0,1.93918930543255,1
221,0.548973497432123,2.31393715943647,"2017-10-02 07:09:00",179,NA,0,2.02917792074843,1
221,1.12248472526877,-0.0208428172894316,"2017-10-02 07:39:00",128,581.123831364357,0.00172080363259619,2.24627369527616,0
221,0.731626667855615,-0.153707887024825,"2017-10-02 08:09:00",NA,590.109081460377,0.00169460194973655,2.71148274612826,0
221,0.655379472290447,0.479809179372925,"2017-10-02 08:39:00",336.5,NA,0,3.11259321120922,1
221,1.3628691801286,0.747964080770035,"2017-10-02 09:09:00",192,521.374268603357,0.00191800796513946,3.18904122079092,0
221,0.866996844617072,-3.12604142181438,"2017-10-02 09:39:00",16,591.726090534534,0.00168997111331808,2.60420829585955,0
221,1.84554205330229,1.17971808372796,"2017-10-02 10:09:00",365.5,NA,0,2.96432502676846,1
221,2.15648099686056,0.852562279610491,"2017-10-02 10:39:00",365.5,455.738375198701,0.00219424137711467,4.80099515014784,0
221,0.956642025571172,2.26117336462298,"2017-10-02 11:09:00",NA,270.425591411921,0.0036978748748552,6.14863650791174,0
221,1.19866024927282,-1.29692376423455,"2017-10-02 11:39:00",NA,NA,0,5.1958497791744,1
221,1.7879535754564,-0.570243214169719,"2017-10-02 12:09:00",NA,NA,0,4.76063905676162,1
221,NA,NA,"2017-10-02 12:39:00",NA,307.322218882004,0.0032539137704975,4.35805460746717,0
222,2.33166298342184,NA,"2017-09-11 00:19:00",NA,57.8187191537531,0.0172954367484477,0.625352677958391,0
222,2.15550296866713,0.308629459648121,"2017-09-11 00:49:00",NA,48.2395702803112,0.0207298695695087,0.230027136128062,0
222,2.08212622308553,0.233935082205854,"2017-09-11 01:19:00",NA,39.4457730246056,0.025351258786999,0.526056198080547,0
222,2.97255292531586,-0.0971391162665328,"2017-09-11 01:49:00",NA,32.5816842450912,0.030692090454184,1.28117103019682,0
222,3.5342392905702,-0.401112953540722,"2017-09-11 02:19:00",NA,NA,0,0.961505135671421,1
222,3.43930659904939,-0.0520792161320679,"2017-09-11 02:49:00",NA,NA,0,0.314826536480425,1
